"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KPADIOAM_02176",415.879511212243,-1.85472925889971,0.114467438995966,-16.2031165820446,4.79348986964133e-59,1.93432211265046e-58
"KPADIOAM_02711",194.821404798301,-3.26997045292198,0.202284166758664,-16.1652318385513,8.87035944220627e-59,3.57441705590738e-58
"KPADIOAM_01155",1968.91761765688,-1.20273548212445,0.0744706466891372,-16.1504637813208,1.12711059504734e-58,4.53542953528204e-58
"KPADIOAM_00461",5770.79625245002,-0.910028341352128,0.0564456963244882,-16.1221917809405,1.78176152047521e-58,7.15962399999673e-58
"KPADIOAM_03150",420.213051577169,1.72027642229868,0.106735618870423,16.1171728847809,1.93250000757983e-58,7.75442769895444e-58
"KPADIOAM_02106",1326.99481481217,1.17758949119404,0.0730787775798723,16.1139735801817,2.0351512802866e-58,8.154876869255e-58
"KPADIOAM_01146",4438.98871105732,-1.15355853697415,0.0716820729618906,-16.0927061580297,2.87013013414535e-58,1.14845403266852e-57
"KPADIOAM_00279",409.83117159693,1.85460442089803,0.115343301820002,16.0789954131209,3.58139450931425e-58,1.4310551207148e-57
"KPADIOAM_01546",593.003797712037,-1.65301397516433,0.10281964035415,-16.0768309388237,3.7087173319796e-58,1.47986109182482e-57
"KPADIOAM_01170",2504.86733382814,-1.01567576218286,0.0632231235473177,-16.0649411986534,4.4929026092051e-58,1.79026816659679e-57
"KPADIOAM_00776",4557.98197179033,0.9943182484168,0.0618987196011806,16.0636319268522,4.58877155607314e-58,1.82592205232604e-57
"KPADIOAM_00127",498.057908098776,1.68203944234071,0.10471168630912,16.0635312220563,4.59622932125422e-58,1.82634592083773e-57
"KPADIOAM_02400",1472.84139407267,1.35892240339796,0.0847184270323658,16.0404583866836,6.66605161657891e-58,2.6451263150786e-57
"KPADIOAM_00565",5655.67403984457,-1.11249247341776,0.069401881999358,-16.0297162176099,7.92438049869314e-58,3.14007698817841e-57
"KPADIOAM_02771",1191.05839166198,1.67738802899832,0.104649695927251,16.0285991673057,8.06810535284572e-58,3.19260069156236e-57
"KPADIOAM_01399",418.600007870449,1.72637799986203,0.107757432375908,16.020964510732,9.12242047559151e-58,3.60480709526486e-57
"KPADIOAM_01620",315.012541828538,-2.25662740428094,0.140978319174541,-16.0069109739284,1.14347675864836e-57,4.51231091085409e-57
"KPADIOAM_01507",297.63046769154,-2.46271005988461,0.154040060985032,-15.9874648460696,1.56261866920871e-57,6.15779522473004e-57
"KPADIOAM_01846",142.05028493315,3.33041335510719,0.208499283561015,15.9732604267323,1.96253471252261e-57,7.72308770478941e-57
"KPADIOAM_01379",8913.95861550516,-1.07264294496127,0.0672061462400319,-15.9604888090182,2.40837778812882e-57,9.46456030355439e-57
"KPADIOAM_00228",2229.18218724883,1.44696135375101,0.0908275745639226,15.9308597713646,3.86999097842725e-57,1.51875882216575e-56
"KPADIOAM_01668",416.392065032881,1.83190643660142,0.115105536570591,15.9150158296509,4.98543975166691e-57,1.95382734849278e-56
"KPADIOAM_01222",5973.81611874755,0.931559810903022,0.0585495613752666,15.9106198069068,5.34814001744656e-57,2.09310082600614e-56
"KPADIOAM_01646",572.298924794644,-1.59297056115841,0.100169290603496,-15.9027836930974,6.06105802217235e-57,2.36887041988323e-56
"KPADIOAM_00380",2014.63412886799,-1.23814998477396,0.0781011099621636,-15.8531675846065,1.33669904292542e-56,5.21714366890427e-56
"KPADIOAM_02204",527.717757260518,1.56376796335324,0.0986935749655763,15.8446784798167,1.53001537867775e-56,5.96351151007139e-56
"KPADIOAM_01126",2754.98395449577,-0.974454045770531,0.0615109200440095,-15.8419683053567,1.59741337681137e-56,6.21772481955054e-56
"KPADIOAM_01558",591.599133526889,-1.57857228592694,0.0999152126346129,-15.7991185156132,3.15497290973793e-56,1.22636157865596e-55
"KPADIOAM_00693",627.38635320793,-1.46846828272634,0.0929512157975996,-15.7982686953113,3.19778802303596e-56,1.24131526926817e-55
"KPADIOAM_02422",785.380879184078,1.34838320040269,0.0853707031325851,15.7944488088446,3.39749890648169e-56,1.31704944040952e-55
"KPADIOAM_02696",1568.85508431017,1.10873084222431,0.0702048938407664,15.7927856815659,3.48828711146764e-56,1.35041141971044e-55
"KPADIOAM_01484",952.737756778062,-1.67358997782524,0.106006424380716,-15.787627849937,3.78550054663682e-56,1.46348782973497e-55
"KPADIOAM_01374",6707.69043597235,-1.09981385501145,0.0697677454327539,-15.763929996441,5.50975717216291e-56,2.1272130055229e-55
"KPADIOAM_01588",6168.04453807363,1.59690022109964,0.101324108606584,15.7603184776093,5.8338261893098e-56,2.24929034046668e-55
"KPADIOAM_01481",544.608872288826,-1.58946284573694,0.100954615885478,-15.7443305766227,7.51218686936641e-56,2.89249567193798e-55
"KPADIOAM_01969",608.150750803847,1.53110060946563,0.0979828036046632,15.626217592663,4.82613655228797e-55,1.85575667966174e-54
"KPADIOAM_00983",3293.0977878545,-0.950282029315284,0.0608780083911893,-15.6096109979316,6.26176061853301e-55,2.40454974289634e-54
"KPADIOAM_00243",1309.93310366814,1.1101444479978,0.0711569839772304,15.6013420742092,7.12797724635616e-55,2.73350751581739e-54
"KPADIOAM_01305",3482.18943290363,-1.01229306949179,0.0649232140105071,-15.5921589052563,8.23043719973524e-55,3.15205885786107e-54
"KPADIOAM_02238",4681.60017482398,1.0463462967709,0.0672416756561764,15.5609789101796,1.34033145716545e-54,5.1262743950759e-54
"KPADIOAM_00822",1603.23817610612,-1.15507349207119,0.0742516680009338,-15.5561958831237,1.44432056726069e-54,5.51660943939008e-54
"KPADIOAM_00638",5636.90466782782,-0.855948213917344,0.055185319966591,-15.5104331085791,2.94883082819069e-54,1.12480770041933e-53
"KPADIOAM_01570",9006.92174647367,-0.813782915343319,0.0524828624578646,-15.5056884711015,3.17495145481738e-54,1.2094448408551e-53
"KPADIOAM_00770",1465.10449257138,-1.15822172907356,0.0747582221765727,-15.4929009191515,3.8740818367048e-54,1.47380183854402e-53
"KPADIOAM_01508",3764.09907835093,-1.00675027025306,0.0650510564010894,-15.47630931688,5.01425989566606e-54,1.90501868642526e-53
"KPADIOAM_00106",2877.86291306211,1.00257564022302,0.0649265898450196,15.4416802517455,8.58346830897677e-54,3.25670238495971e-53
"KPADIOAM_02524",3751.77116367154,0.87800956969157,0.0569803771496477,15.4089813653857,1.42439401875586e-53,5.39720651403911e-53
"KPADIOAM_01861",14220.9314171628,-0.856953460803049,0.0556814786253699,-15.3902784545057,1.90211961279034e-53,7.19782216389671e-53
"KPADIOAM_01658",1233.05886614147,1.41530850601893,0.0919907891246521,15.3853284604518,2.05331879229327e-53,7.75969813436754e-53
"KPADIOAM_02221",6811.72999079317,0.851695748728473,0.0553615950464527,15.3842342875749,2.08832341340156e-53,7.88155877422491e-53
"KPADIOAM_02654",637.805541703955,1.50040528719219,0.0975341569636783,15.3833829491236,2.11596983689615e-53,7.97536388392124e-53
"KPADIOAM_01427",2851.96994056747,1.0293238828776,0.0669257549921575,15.3800862313502,2.22650935874207e-53,8.38094497750475e-53
"KPADIOAM_02186",2246.92948124794,-1.06459191511539,0.0693917496615466,-15.3417649837028,4.02111366875632e-53,1.51162128311011e-52
"KPADIOAM_01557",8165.90711624483,-0.93322387023576,0.0608486416264682,-15.3368069572456,4.34025028260231e-53,1.62944744512415e-52
"KPADIOAM_01299",1884.04425300758,1.33987112109063,0.0873789236899193,15.3340309597474,4.52982184501096e-53,1.69838595947458e-52
"KPADIOAM_01774",5203.15550403925,0.971313065744138,0.063380809178945,15.3250341598164,5.20271887650047e-53,1.94812160290457e-52
"KPADIOAM_01589",758.683499742122,1.73124862440056,0.11299909157531,15.320907453904,5.54380901505143e-53,2.07312334502643e-52
"KPADIOAM_03038",644.97516782075,1.83719030131025,0.120035700542009,15.3053657621408,7.04050787963734e-53,2.62937660289201e-52
"KPADIOAM_02665",8296.14415046799,0.85209243542234,0.0556748833260736,15.3047906797011,7.10301436022073e-53,2.64925744479773e-52
"KPADIOAM_01367",1511.64086132339,-1.04977778267812,0.0687491131668678,-15.2696919905003,1.21746764115776e-52,4.53494791497746e-52
"KPADIOAM_01859",3330.30692306087,0.907431932332094,0.0594889093033085,15.2538001277766,1.55324004869462e-52,5.77813387906319e-52
"KPADIOAM_00140",6247.10881515542,0.865625369199231,0.0567818901522534,15.2447438237467,1.78431400325717e-52,6.62910937230915e-52
"KPADIOAM_01829",129.374538807215,3.86094516976947,0.253297143233855,15.2427505516905,1.83960085743542e-52,6.82563590869219e-52
"KPADIOAM_01806",508.251619304655,-1.50027674839533,0.0984883163801761,-15.2330428982469,2.13422704985303e-52,7.90854303687433e-52
"KPADIOAM_01460",7254.36926504433,-1.09173908643956,0.0717198738738699,-15.2222672387789,2.51656337509825e-52,9.31324036613434e-52
"KPADIOAM_01991",348.523964892094,1.71936891834697,0.113040392209174,15.2102172041776,3.0253769576767e-52,1.11817619250742e-51
"KPADIOAM_00266",159.800074544597,-3.22584210741353,0.212369138963657,-15.1897875706205,4.1325673189843e-52,1.52541922872586e-51
"KPADIOAM_00759",1284.85392523621,1.09114809730301,0.0719772399646939,15.1596268186754,6.54400974631269e-52,2.41241752841488e-51
"KPADIOAM_01128",2901.78377883547,-0.934751110568264,0.0616887952405867,-15.1526887001558,7.27292959951534e-52,2.67767524044012e-51
"KPADIOAM_01688",331.252620167402,-2.17244531111113,0.143455104093202,-15.1437296347414,8.33496535580308e-52,3.06473565270649e-51
"KPADIOAM_00403",1098.40269333348,1.10595636794097,0.0731010735382187,15.129139893722,1.04046380082773e-51,3.82082915034038e-51
"KPADIOAM_00729",536.880433007169,1.54438396440484,0.102110405722831,15.1246482028181,1.11394336648167e-51,4.08541232097321e-51
"KPADIOAM_00284",1387.35407534274,1.09944072553371,0.0728181052204639,15.0984528120452,1.65777755255117e-51,6.07214162517782e-51
"KPADIOAM_01873",262.744340017584,2.05512449282507,0.136128866237034,15.0969044967038,1.69715873684034e-51,6.20842831133529e-51
"KPADIOAM_00463",904.229680779868,-1.24275306147932,0.0823334599182389,-15.0941435318451,1.76970888502009e-51,6.4655476783918e-51
"KPADIOAM_01657",702.842410278302,1.77082664872109,0.117354871395428,15.0895026995026,1.8986793124186e-51,6.92787585642395e-51
"KPADIOAM_00118",1302.32911311245,1.18352143496235,0.0785793251400828,15.0614863751056,2.90188605037607e-51,1.05748577116383e-50
"KPADIOAM_00938",1887.81034423735,-1.0436182268588,0.0694861296815089,-15.0190869982578,5.50608770666142e-51,2.00393536024607e-50
"KPADIOAM_01810",1434.02750890693,-1.19297727187239,0.0795950276109516,-14.9880879205606,8.78459710795615e-51,3.19307810908788e-50
"KPADIOAM_03088",991.949860432274,1.12465082197135,0.075038471740329,14.9876562766791,8.84186503473121e-51,3.20981047067688e-50
"KPADIOAM_02636",1107.08195891677,-1.42369564658053,0.0949983540094558,-14.9865296238587,8.99309986526846e-51,3.26056932932386e-50
"KPADIOAM_02275",1794.87977013311,0.992480029788053,0.066389049485459,14.9494538252944,1.57031796957911e-50,5.68618306601714e-50
"KPADIOAM_01081",119.913463927054,5.07741377935819,0.339663681976764,14.9483564148184,1.59640780022679e-50,5.77333808259234e-50
"KPADIOAM_00304",1005.18135072275,-1.22548764633003,0.0820470364570738,-14.9364035466557,1.91009541995624e-50,6.89904249660555e-50
"KPADIOAM_00163",809.729450864,-1.29393723991771,0.0867281176532587,-14.9194664306091,2.46234462742862e-50,8.88247298050956e-50
"KPADIOAM_01072",128.912397025625,3.23489715626222,0.216917887440126,14.9130032310273,2.71271529951617e-50,9.7733008962392e-50
"KPADIOAM_01176",7419.34341438011,-0.840573738044998,0.0566723618813714,-14.8321635121634,9.07599462344289e-50,3.26575776312045e-49
"KPADIOAM_00701",1782.75901143536,-1.02598550102639,0.0692957896018587,-14.805885132722,1.34208626679636e-49,4.82306976633608e-49
"KPADIOAM_00973",387.485478031879,-1.72244141188563,0.116350109919876,-14.8039517373191,1.38123566245997e-49,4.95752548699515e-49
"KPADIOAM_00617",5036.69798870761,-0.811453141166936,0.0548147511960743,-14.8035542159872,1.38942490872375e-49,4.98066118472239e-49
"KPADIOAM_01166",13254.4618424379,1.00010934122831,0.0676433512246493,14.7850353822191,1.82961137825763e-49,6.55037557353641e-49
"KPADIOAM_01181",16277.7098672551,-1.10574431269545,0.074878408260702,-14.7671984271569,2.38419335429204e-49,8.52520702529709e-49
"KPADIOAM_00979",4754.30034071118,-1.00827777567398,0.068352041811786,-14.7512458874363,3.02036920674832e-49,1.07864935295999e-48
"KPADIOAM_02066",276.103616201759,-1.88909256354282,0.12850317919118,-14.7007457358882,6.37537236008288e-49,2.27396240109323e-48
"KPADIOAM_03013",908.579736961968,1.44711247694896,0.0986721708355433,14.6658623672206,1.06653458608242e-48,3.79936323246566e-48
"KPADIOAM_00385",646.656489759477,1.62279398497321,0.110888345199697,14.6344864471622,1.6924878680492e-48,6.02171586427965e-48
"KPADIOAM_01534",8456.03932134169,-1.26112047163507,0.0862415575575341,-14.6231179880273,2.00025871102062e-48,7.10788449923621e-48
"KPADIOAM_01645",695.264684138067,-1.32642875709551,0.0909152706281385,-14.589724563664,3.26513210164658e-48,1.15881769123035e-47
"KPADIOAM_01375",3832.00596318233,-1.12328687263221,0.0770004377561032,-14.5880582678009,3.34585678264275e-48,1.18599414739582e-47
"KPADIOAM_00821",7478.52070458437,-0.829140300906622,0.0568402214767681,-14.5872109461345,3.38766457945621e-48,1.1993256138174e-47
"KPADIOAM_01816",936.123538895355,-1.24373699548065,0.0853879520805818,-14.5657199309209,4.64069719113853e-48,1.64089998453995e-47
"KPADIOAM_00597",23634.9559179598,-1.05225800801852,0.0724060192523673,-14.5327421516011,7.51507986255402e-48,2.65396578087971e-47
"KPADIOAM_00774",1845.29501655804,-1.18769941570306,0.0818911788611915,-14.503386472385,1.15317321583843e-47,4.06742700944492e-47
"KPADIOAM_02232",2648.46189439272,0.913328089186978,0.0630507111659261,14.4856112214728,1.49387849272753e-47,5.26265210076764e-47
"KPADIOAM_02367",216.567118693807,2.28834450979267,0.158145049936102,14.4699091796883,1.87719868002071e-47,6.60487269559012e-47
"KPADIOAM_00870",3356.2972954386,-1.16972090086552,0.0809509399404749,-14.4497506974674,2.51594858133088e-47,8.84140848322548e-47
"KPADIOAM_02687",2302.79839253334,-1.00546488130492,0.0695957999647661,-14.4472063229958,2.61061726552863e-47,9.16281760149298e-47
"KPADIOAM_01211",959.156893871536,-1.15478865423378,0.0799824313150281,-14.4380288926877,2.98250126587764e-47,1.04552222289723e-46
"KPADIOAM_02947",177.692977709757,2.29998397436498,0.160086825315747,14.3671034129674,8.32405362392345e-47,2.91443887298398e-46
"KPADIOAM_01382",1205.48110165015,-1.15394925097091,0.0804278279253341,-14.3476366419119,1.10230001436435e-46,3.85467703921536e-46
"KPADIOAM_02613",112.539841930065,3.83516168545389,0.267522810378569,14.3358305784348,1.30673768744896e-46,4.5639970330583e-46
"KPADIOAM_01765",723.943019346583,-1.26012153621508,0.087932777574727,-14.3305098618568,1.41081018796626e-46,4.9214709487419e-46
"KPADIOAM_01847",126.979053326065,3.20508558419518,0.223660858986404,14.3301138997683,1.41887707894197e-46,4.94357538358198e-46
"KPADIOAM_02421",778.591644278336,1.20313474340209,0.0839713677989925,14.3279164665045,1.4644865756058e-46,5.09627058039681e-46
"KPADIOAM_02508",2653.75154744139,0.879526923513154,0.0613934893581939,14.3260618138455,1.50411476512793e-46,5.22780521164295e-46
"KPADIOAM_00365",820.328830324184,1.39784076824962,0.0976138323742257,14.320109499345,1.63864824067487e-46,5.68847876501593e-46
"KPADIOAM_00366",580.404727888521,1.60322347264105,0.112003710227828,14.3140211103714,1.788649245347e-46,6.20166370625774e-46
"KPADIOAM_00593",3016.69631247343,-0.868321567917621,0.0607046980960276,-14.3040258028141,2.06509387017428e-46,7.15148265101566e-46
"KPADIOAM_01850",344.142301144492,1.67396149292224,0.117045531708004,14.3017975013202,2.13229995635813e-46,7.37527963113217e-46
"KPADIOAM_01359",7406.18041117467,-0.754681988394221,0.0527948907654216,-14.2946027059214,2.36451328736595e-46,8.16857855139604e-46
"KPADIOAM_00795",1169.75583379994,1.40809953263797,0.0985949343570468,14.2816620531309,2.8472880851734e-46,9.82451939533867e-46
"KPADIOAM_00563",46205.0493164671,0.930638360736476,0.0652022675100671,14.2730981034178,3.21951857609891e-46,1.10954940553855e-45
"KPADIOAM_02078",580.364065753441,1.3725657682043,0.0962006248878808,14.267742749114,3.47650220081864e-46,1.19667069731793e-45
"KPADIOAM_01164",648.654724900411,-1.26641184602131,0.0889372133929451,-14.2393920127226,5.21790362973682e-46,1.79392908184815e-45
"KPADIOAM_02495",4251.18798186535,0.82893935232072,0.0582391525462927,14.233369066657,5.6874367406035e-46,1.95300562114233e-45
"KPADIOAM_02899",1081.98117667858,-1.12238243903283,0.0788631838502344,-14.2320203704215,5.79820908024923e-46,1.98865346245763e-45
"KPADIOAM_00161",199.627417692932,2.35257082104898,0.16558555002294,14.2075852676943,8.22117570023679e-46,2.81629484119622e-45
"KPADIOAM_01674",203.026485184849,-2.20289316153959,0.155101339631642,-14.2029280132032,8.78631507448911e-46,3.00628768476831e-45
"KPADIOAM_00193",4064.56245877724,0.84475258729642,0.0595392045396336,14.1881738902657,1.08446035741108e-45,3.70610435541083e-45
"KPADIOAM_02799",374.611680034207,1.7083088264984,0.120518487107252,14.1746620580968,1.31474531874738e-45,4.48772685264191e-45
"KPADIOAM_02631",2923.96632751909,0.909545160111751,0.0642643777477604,14.153177732176,1.78505159783827e-45,6.08579047138894e-45
"KPADIOAM_01422",536.365363826924,1.3668517269241,0.0966589742256951,14.1409707466226,2.12334972398231e-45,7.23052462624251e-45
"KPADIOAM_01647",404.393417150265,-1.59138905334751,0.112585815208526,-14.1348983475407,2.31467988195971e-45,7.87266716995106e-45
"KPADIOAM_00862",5827.61120645253,-0.912930789777207,0.0646495715147241,-14.1212194974763,2.81084664572358e-45,9.54885715437842e-45
"KPADIOAM_00103",1270.62935870288,1.09580404451174,0.077674957223798,14.1075590341748,3.41184496439044e-45,1.15767708589828e-44
"KPADIOAM_02770",305.971834123272,1.80860630799984,0.128443496195697,14.0809489119187,4.97374201361411e-45,1.68564423877764e-44
"KPADIOAM_00241",110.406743305339,-3.56267174438177,0.253077051654875,-14.0774191934251,5.22845733612496e-45,1.76986997740628e-44
"KPADIOAM_02669",6763.52828904132,0.76440224593896,0.0543246384502396,14.0710047548524,5.72501807670138e-45,1.935665875164e-44
